timestamp,sensor_id,intersection_name,vehicle_count,average_speed_kmh,weather_condition
2026-04-17T19:46:17Z,SENS-001,Jubilee Hills Checkpost,164,7.32,Light Rain
2026-04-17T19:46:57Z,SENS-009,Kukatpally Housing Board,113,24.17,Clear
2026-04-17T19:51:26Z,SENS-004,Madhapur IT Corridor,163,19.89,Cloudy
2026-04-17T19:52:56Z,SENS-009,Kukatpally Housing Board,168,13.54,Cloudy
2026-04-17T19:55:37Z,SENS-011,Mehdipatnam Bus Stand,126,16.19,Clear
2026-04-17T20:03:08Z,SENS-007,Begumpet Flyover,42,23.16,Drizzle
2026-04-17T20:07:25Z,SENS-012,PVNR Expressway Toll,71,22.4,Clear
2026-04-17T20:07:35Z,SENS-010,Secunderabad Clock Tower,68,28.72,Fog
2026-04-17T20:14:29Z,SENS-007,Begumpet Flyover,41,26.57,Clear
2026-04-17T20:15:17Z,SENS-001,Jubilee Hills Checkpost,72,35.84,Light Rain
2026-04-17T20:23:00Z,SENS-011,Mehdipatnam Bus Stand,89,33.94,Clear
2026-04-17T20:27:30Z,SENS-001,Jubilee Hills Checkpost,53,31.26,Light Rain
2026-04-17T20:36:23Z,SENS-012,PVNR Expressway Toll,39,53.09,Cloudy
2026-04-17T20:49:20Z,SENS-010,Secunderabad Clock Tower,51,28.83,Heavy Rain
2026-04-17T20:56:21Z,SENS-010,Secunderabad Clock Tower,74,26.58,Clear
2026-04-17T20:57:56Z,SENS-006,Hitech City Signal,80,40.14,Cloudy
2026-04-17T21:00:07Z,SENS-006,Hitech City Signal,54,34.07,Cloudy
2026-04-17T21:01:02Z,SENS-006,Hitech City Signal,24,45.45,Heavy Rain
2026-04-17T21:01:33Z,SENS-003,Ameerpet Crossroads,84,45.78,Clear
2026-04-17T21:01:43Z,SENS-002,Gachibowli Junction,52,47.17,Cloudy
2026-04-17T21:04:28Z,SENS-011,Mehdipatnam Bus Stand,72,33.4,Light Rain
2026-04-17T21:05:38Z,SENS-011,Mehdipatnam Bus Stand,68,47.53,Light Rain
2026-04-17T21:06:19Z,SENS-012,PVNR Expressway Toll,39,25.47,Clear
2026-04-17T21:09:26Z,SENS-006,Hitech City Signal,34,31.22,Clear
2026-04-17T21:18:58Z,SENS-010,Secunderabad Clock Tower,43,29.5,Cloudy
2026-04-17T21:19:22Z,SENS-004,Madhapur IT Corridor,56,20.91,Clear
2026-04-17T21:20:28Z,SENS-001,Jubilee Hills Checkpost,39,35.99,Clear
2026-04-17T21:27:34Z,SENS-007,Begumpet Flyover,72,32.1,Cloudy
2026-04-17T21:33:29Z,SENS-010,Secunderabad Clock Tower,59,40.86,Clear
2026-04-17T21:37:19Z,SENS-011,Mehdipatnam Bus Stand,63,19.3,Clear
2026-04-17T21:40:20Z,SENS-002,Gachibowli Junction,29,49.25,Light Rain
2026-04-17T21:40:57Z,SENS-002,Gachibowli Junction,48,30.21,Cloudy
2026-04-17T21:41:57Z,SENS-012,PVNR Expressway Toll,50,50.08,Cloudy
2026-04-17T21:42:37Z,SENS-007,Begumpet Flyover,45,52.65,Clear
2026-04-17T21:48:38Z,SENS-010,Secunderabad Clock Tower,25,41.27,Heavy Rain
2026-04-17T21:59:20Z,SENS-010,Secunderabad Clock Tower,52,32.79,Cloudy
2026-04-17T22:00:24Z,SENS-012,PVNR Expressway Toll,21,36.51,Drizzle
2026-04-17T22:06:42Z,SENS-008,LB Nagar Crossroads,10,43.59,Clear
2026-04-17T22:12:20Z,SENS-003,Ameerpet Crossroads,15,27.65,Heavy Rain
2026-04-17T22:30:11Z,SENS-012,PVNR Expressway Toll,37,30.59,Cloudy
2026-04-17T22:35:16Z,SENS-002,Gachibowli Junction,19,54.34,Clear
2026-04-17T22:36:10Z,SENS-001,Jubilee Hills Checkpost,32,20.54,Cloudy
2026-04-17T22:37:54Z,SENS-010,Secunderabad Clock Tower,4,31.42,Fog
2026-04-17T22:42:42Z,SENS-002,Gachibowli Junction,29,20.66,Heavy Rain
2026-04-17T22:55:26Z,SENS-004,Madhapur IT Corridor,35,53.81,Clear
2026-04-17T22:57:10Z,SENS-010,Secunderabad Clock Tower,27,58.62,Cloudy
2026-04-17T23:02:31Z,SENS-004,Madhapur IT Corridor,18,21.89,Cloudy
2026-04-17T23:02:53Z,SENS-005,Tank Bund Road,7,37.04,Clear
2026-04-17T23:09:21Z,SENS-012,PVNR Expressway Toll,29,53.37,Clear
2026-04-17T23:11:13Z,SENS-012,PVNR Expressway Toll,34,17.9,Drizzle
2026-04-17T23:13:31Z,SENS-009,Kukatpally Housing Board,14,62.08,Clear
2026-04-17T23:21:35Z,SENS-011,Mehdipatnam Bus Stand,16,33.45,Heavy Rain
2026-04-17T23:29:21Z,SENS-008,LB Nagar Crossroads,26,39.21,Clear
2026-04-17T23:29:58Z,SENS-009,Kukatpally Housing Board,11,41.76,Clear
2026-04-17T23:42:07Z,SENS-009,Kukatpally Housing Board,20,41.66,Fog
2026-04-17T23:43:43Z,SENS-005,Tank Bund Road,9,49.36,Drizzle
2026-04-17T23:47:47Z,SENS-012,PVNR Expressway Toll,5,31.41,Cloudy
2026-04-17T23:52:18Z,SENS-005,Tank Bund Road,31,21.86,Clear
2026-04-17T23:56:13Z,SENS-008,LB Nagar Crossroads,26,21.9,Clear
2026-04-18T00:01:23Z,SENS-003,Ameerpet Crossroads,10,26.6,Heavy Rain
2026-04-18T00:01:26Z,SENS-011,Mehdipatnam Bus Stand,34,33.64,Clear
2026-04-18T00:03:49Z,SENS-002,Gachibowli Junction,14,47.7,Clear
2026-04-18T00:04:45Z,SENS-007,Begumpet Flyover,8,32.44,Fog
2026-04-18T00:08:31Z,SENS-008,LB Nagar Crossroads,8,23.48,Light Rain
2026-04-18T00:23:20Z,SENS-010,Secunderabad Clock Tower,32,39.24,Clear
2026-04-18T00:27:15Z,SENS-011,Mehdipatnam Bus Stand,11,43.35,Heavy Rain
2026-04-18T00:32:13Z,SENS-003,Ameerpet Crossroads,30,21.82,Light Rain
2026-04-18T00:40:19Z,SENS-004,Madhapur IT Corridor,33,24.62,Light Rain
2026-04-18T00:41:24Z,SENS-004,Madhapur IT Corridor,34,64.0,Cloudy
2026-04-18T00:42:35Z,SENS-011,Mehdipatnam Bus Stand,15,35.34,Clear
2026-04-18T00:51:58Z,SENS-008,LB Nagar Crossroads,20,45.07,Fog
2026-04-18T00:53:04Z,SENS-005,Tank Bund Road,13,66.16,Cloudy
2026-04-18T01:03:40Z,SENS-005,Tank Bund Road,25,43.52,Light Rain
2026-04-18T01:08:14Z,SENS-007,Begumpet Flyover,9,23.8,Cloudy
2026-04-18T01:09:00Z,SENS-006,Hitech City Signal,27,44.09,Heavy Rain
2026-04-18T01:10:29Z,SENS-011,Mehdipatnam Bus Stand,13,58.95,Cloudy
2026-04-18T01:16:49Z,SENS-006,Hitech City Signal,34,27.77,Light Rain
2026-04-18T01:19:56Z,SENS-011,Mehdipatnam Bus Stand,14,47.59,Cloudy
2026-04-18T01:20:14Z,SENS-003,Ameerpet Crossroads,4,39.59,Cloudy
2026-04-18T01:22:05Z,SENS-012,PVNR Expressway Toll,31,20.91,Clear
2026-04-18T01:32:02Z,SENS-009,Kukatpally Housing Board,18,57.11,Drizzle
2026-04-18T01:33:22Z,SENS-006,Hitech City Signal,18,72.44,Clear
2026-04-18T01:33:52Z,SENS-006,Hitech City Signal,22,63.95,Clear
2026-04-18T01:36:32Z,SENS-008,LB Nagar Crossroads,32,18.95,Cloudy
2026-04-18T01:37:17Z,SENS-007,Begumpet Flyover,26,36.84,Light Rain
2026-04-18T01:47:18Z,SENS-011,Mehdipatnam Bus Stand,30,25.5,Cloudy
2026-04-18T01:49:13Z,SENS-008,LB Nagar Crossroads,34,43.67,Drizzle
2026-04-18T01:49:43Z,SENS-011,Mehdipatnam Bus Stand,20,49.7,Clear
2026-04-18T01:54:02Z,SENS-012,PVNR Expressway Toll,32,35.7,Clear
2026-04-18T01:55:11Z,SENS-006,Hitech City Signal,38,52.86,Clear
2026-04-18T02:01:32Z,SENS-007,Begumpet Flyover,22,59.57,Light Rain
2026-04-18T02:06:53Z,SENS-006,Hitech City Signal,9,39.14,Light Rain
2026-04-18T02:07:32Z,SENS-004,Madhapur IT Corridor,36,57.5,Clear
2026-04-18T02:08:18Z,SENS-004,Madhapur IT Corridor,17,37.56,Light Rain
2026-04-18T02:09:07Z,SENS-009,Kukatpally Housing Board,38,54.45,Clear
2026-04-18T02:09:37Z,SENS-011,Mehdipatnam Bus Stand,38,45.1,Clear
2026-04-18T02:10:03Z,SENS-006,Hitech City Signal,31,40.25,Clear
2026-04-18T02:10:34Z,SENS-005,Tank Bund Road,16,67.41,Clear
2026-04-18T02:24:05Z,SENS-009,Kukatpally Housing Board,38,25.74,Clear
2026-04-18T02:27:53Z,SENS-004,Madhapur IT Corridor,12,20.99,Fog
2026-04-18T02:32:28Z,SENS-005,Tank Bund Road,16,29.5,Clear
2026-04-18T02:33:11Z,SENS-009,Kukatpally Housing Board,25,35.83,Drizzle
2026-04-18T02:36:06Z,SENS-012,PVNR Expressway Toll,25,18.78,Cloudy
2026-04-18T02:43:18Z,SENS-001,Jubilee Hills Checkpost,15,41.62,Clear
2026-04-18T02:43:33Z,SENS-012,PVNR Expressway Toll,25,46.17,Clear
2026-04-18T02:48:34Z,SENS-002,Gachibowli Junction,17,20.56,Fog
2026-04-18T02:48:40Z,SENS-010,Secunderabad Clock Tower,12,41.24,Clear
2026-04-18T02:48:50Z,SENS-003,Ameerpet Crossroads,12,44.07,Clear
2026-04-18T02:50:51Z,SENS-010,Secunderabad Clock Tower,12,24.84,Clear
2026-04-18T02:53:07Z,SENS-002,Gachibowli Junction,8,21.49,Heavy Rain
2026-04-18T02:57:41Z,SENS-006,Hitech City Signal,34,17.53,Light Rain
2026-04-18T02:57:51Z,SENS-005,Tank Bund Road,34,36.52,Cloudy
2026-04-18T02:59:38Z,SENS-001,Jubilee Hills Checkpost,10,37.23,Cloudy
2026-04-18T02:59:55Z,SENS-008,LB Nagar Crossroads,23,29.64,Cloudy
2026-04-18T03:03:34Z,SENS-003,Ameerpet Crossroads,8,38.65,Light Rain
2026-04-18T03:05:53Z,SENS-003,Ameerpet Crossroads,23,27.34,Drizzle
2026-04-18T03:10:35Z,SENS-008,LB Nagar Crossroads,34,36.08,Clear
2026-04-18T03:10:39Z,SENS-007,Begumpet Flyover,25,43.04,Heavy Rain
2026-04-18T03:14:48Z,SENS-004,Madhapur IT Corridor,12,47.02,Clear
2026-04-18T03:23:45Z,SENS-010,Secunderabad Clock Tower,13,59.49,Cloudy
2026-04-18T03:27:01Z,SENS-006,Hitech City Signal,38,38.77,Clear
2026-04-18T03:42:58Z,SENS-010,Secunderabad Clock Tower,33,61.14,Clear
2026-04-18T03:51:58Z,SENS-003,Ameerpet Crossroads,24,68.08,Clear
2026-04-18T03:56:09Z,SENS-009,Kukatpally Housing Board,23,46.25,Light Rain
2026-04-18T03:58:13Z,SENS-005,Tank Bund Road,12,45.48,Clear
2026-04-18T03:58:49Z,SENS-005,Tank Bund Road,6,44.19,Clear
2026-04-18T04:06:48Z,SENS-010,Secunderabad Clock Tower,24,36.33,Heavy Rain
2026-04-18T04:15:28Z,SENS-009,Kukatpally Housing Board,21,46.88,Clear
2026-04-18T04:17:33Z,SENS-003,Ameerpet Crossroads,29,23.99,Clear
2026-04-18T04:23:56Z,SENS-006,Hitech City Signal,27,26.21,Clear
2026-04-18T04:26:34Z,SENS-006,Hitech City Signal,25,53.87,Clear
2026-04-18T04:29:23Z,SENS-005,Tank Bund Road,21,44.45,Light Rain
2026-04-18T04:35:35Z,SENS-007,Begumpet Flyover,11,27.14,Cloudy
2026-04-18T04:40:42Z,SENS-002,Gachibowli Junction,8,59.2,Light Rain
2026-04-18T04:53:36Z,SENS-005,Tank Bund Road,12,52.65,Clear
2026-04-18T04:53:44Z,SENS-010,Secunderabad Clock Tower,24,26.83,Heavy Rain
2026-04-18T04:55:56Z,SENS-008,LB Nagar Crossroads,34,24.63,Clear
2026-04-18T04:58:48Z,SENS-007,Begumpet Flyover,18,42.54,Light Rain
2026-04-18T05:00:42Z,SENS-004,Madhapur IT Corridor,58,26.93,Heavy Rain
2026-04-18T05:15:17Z,SENS-005,Tank Bund Road,53,10.47,Fog
2026-04-18T05:19:42Z,SENS-001,Jubilee Hills Checkpost,35,35.56,Light Rain
2026-04-18T05:27:53Z,SENS-002,Gachibowli Junction,81,36.87,Cloudy
2026-04-18T05:29:31Z,SENS-007,Begumpet Flyover,82,20.65,Cloudy
2026-04-18T05:33:09Z,SENS-010,Secunderabad Clock Tower,49,38.27,Clear
2026-04-18T05:34:06Z,SENS-006,Hitech City Signal,65,31.87,Cloudy
2026-04-18T05:40:26Z,SENS-005,Tank Bund Road,28,23.37,Heavy Rain
2026-04-18T05:42:18Z,SENS-002,Gachibowli Junction,72,53.02,Cloudy
2026-04-18T05:48:12Z,SENS-011,Mehdipatnam Bus Stand,52,56.74,Cloudy
2026-04-18T05:51:14Z,SENS-006,Hitech City Signal,85,36.48,Clear
2026-04-18T05:51:35Z,SENS-012,PVNR Expressway Toll,43,46.09,Cloudy
2026-04-18T05:52:34Z,SENS-009,Kukatpally Housing Board,49,27.84,Cloudy
2026-04-18T05:57:47Z,SENS-007,Begumpet Flyover,88,40.0,Clear
2026-04-18T06:02:34Z,SENS-005,Tank Bund Road,63,20.08,Cloudy
2026-04-18T06:12:03Z,SENS-009,Kukatpally Housing Board,46,47.52,Clear
2026-04-18T06:14:02Z,SENS-009,Kukatpally Housing Board,34,56.56,Light Rain
2026-04-18T06:15:32Z,SENS-001,Jubilee Hills Checkpost,33,45.65,Drizzle
2026-04-18T06:17:12Z,SENS-008,LB Nagar Crossroads,46,65.16,Clear
2026-04-18T06:18:41Z,SENS-007,Begumpet Flyover,39,27.07,Cloudy
2026-04-18T06:19:37Z,SENS-011,Mehdipatnam Bus Stand,59,38.6,Fog
2026-04-18T06:21:35Z,SENS-004,Madhapur IT Corridor,60,41.29,Light Rain
2026-04-18T06:29:34Z,SENS-005,Tank Bund Road,40,61.58,Clear
2026-04-18T06:32:26Z,SENS-003,Ameerpet Crossroads,80,11.71,Light Rain
2026-04-18T06:32:45Z,SENS-001,Jubilee Hills Checkpost,81,29.41,Cloudy
2026-04-18T06:34:49Z,SENS-008,LB Nagar Crossroads,80,34.31,Light Rain
2026-04-18T06:34:54Z,SENS-011,Mehdipatnam Bus Stand,35,28.81,Clear
2026-04-18T06:38:44Z,SENS-006,Hitech City Signal,83,35.57,Cloudy
2026-04-18T06:40:11Z,SENS-005,Tank Bund Road,49,53.69,Clear
2026-04-18T06:44:05Z,SENS-002,Gachibowli Junction,77,33.98,Light Rain
2026-04-18T06:51:47Z,SENS-011,Mehdipatnam Bus Stand,66,22.52,Heavy Rain
2026-04-18T06:58:33Z,SENS-008,LB Nagar Crossroads,88,23.25,Clear
2026-04-18T07:02:10Z,SENS-010,Secunderabad Clock Tower,80,24.1,Clear
2026-04-18T07:06:51Z,SENS-008,LB Nagar Crossroads,66,30.86,Fog
2026-04-18T07:13:30Z,SENS-011,Mehdipatnam Bus Stand,48,25.99,Clear
2026-04-18T07:18:40Z,SENS-006,Hitech City Signal,60,37.43,Clear
2026-04-18T07:21:08Z,SENS-004,Madhapur IT Corridor,71,35.62,Cloudy
2026-04-18T07:23:24Z,SENS-001,Jubilee Hills Checkpost,50,54.6,Drizzle
2026-04-18T07:24:42Z,SENS-011,Mehdipatnam Bus Stand,31,29.7,Cloudy
2026-04-18T07:25:57Z,SENS-012,PVNR Expressway Toll,49,22.01,Clear
2026-04-18T07:29:03Z,SENS-007,Begumpet Flyover,57,44.39,Cloudy
2026-04-18T07:33:15Z,SENS-010,Secunderabad Clock Tower,66,25.44,Heavy Rain
2026-04-18T07:40:26Z,SENS-006,Hitech City Signal,86,24.21,Cloudy
2026-04-18T07:41:10Z,SENS-011,Mehdipatnam Bus Stand,34,57.52,Drizzle
2026-04-18T07:42:45Z,SENS-006,Hitech City Signal,50,46.82,Clear
2026-04-18T07:47:39Z,SENS-011,Mehdipatnam Bus Stand,40,16.84,Light Rain
2026-04-18T07:51:50Z,SENS-003,Ameerpet Crossroads,39,58.99,Clear
2026-04-18T07:59:51Z,SENS-010,Secunderabad Clock Tower,37,61.08,Clear
2026-04-18T08:00:22Z,SENS-005,Tank Bund Road,122,39.51,Clear
2026-04-18T08:05:30Z,SENS-003,Ameerpet Crossroads,139,21.91,Clear
2026-04-18T08:07:36Z,SENS-007,Begumpet Flyover,171,10.47,Cloudy
2026-04-18T08:13:17Z,SENS-005,Tank Bund Road,172,14.65,Clear
2026-04-18T08:19:32Z,SENS-012,PVNR Expressway Toll,133,12.96,Clear
2026-04-18T08:25:37Z,SENS-009,Kukatpally Housing Board,167,7.19,Cloudy
2026-04-18T08:28:53Z,SENS-002,Gachibowli Junction,117,25.73,Light Rain
2026-04-18T08:30:09Z,SENS-005,Tank Bund Road,182,10.38,Clear
2026-04-18T08:30:23Z,SENS-009,Kukatpally Housing Board,108,24.35,Light Rain
2026-04-18T08:30:27Z,SENS-009,Kukatpally Housing Board,148,12.74,Clear
2026-04-18T08:31:18Z,SENS-004,Madhapur IT Corridor,149,9.66,Clear
2026-04-18T08:42:05Z,SENS-007,Begumpet Flyover,87,35.75,Heavy Rain
2026-04-18T08:42:59Z,SENS-005,Tank Bund Road,96,24.91,Clear
2026-04-18T08:43:51Z,SENS-003,Ameerpet Crossroads,154,13.52,Drizzle
2026-04-18T08:47:09Z,SENS-005,Tank Bund Road,145,7.95,Fog
2026-04-18T08:48:47Z,SENS-006,Hitech City Signal,107,12.29,Clear
2026-04-18T08:49:28Z,SENS-007,Begumpet Flyover,151,12.47,Light Rain
2026-04-18T08:56:51Z,SENS-009,Kukatpally Housing Board,189,22.9,Clear
2026-04-18T08:59:06Z,SENS-007,Begumpet Flyover,139,31.65,Cloudy
2026-04-18T08:59:23Z,SENS-009,Kukatpally Housing Board,141,18.58,Fog
2026-04-18T09:01:31Z,SENS-003,Ameerpet Crossroads,180,12.46,Cloudy
2026-04-18T09:03:37Z,SENS-010,Secunderabad Clock Tower,135,31.28,Cloudy
2026-04-18T09:05:34Z,SENS-009,Kukatpally Housing Board,112,18.11,Heavy Rain
2026-04-18T09:06:33Z,SENS-010,Secunderabad Clock Tower,131,14.66,Heavy Rain
2026-04-18T09:08:33Z,SENS-010,Secunderabad Clock Tower,116,27.83,Heavy Rain
2026-04-18T09:14:01Z,SENS-012,PVNR Expressway Toll,76,30.64,Fog
2026-04-18T09:24:28Z,SENS-008,LB Nagar Crossroads,155,23.12,Light Rain
2026-04-18T09:25:08Z,SENS-010,Secunderabad Clock Tower,86,38.26,Clear
2026-04-18T09:25:26Z,SENS-008,LB Nagar Crossroads,185,16.16,Clear
2026-04-18T09:27:08Z,SENS-008,LB Nagar Crossroads,85,17.25,Light Rain
2026-04-18T09:28:28Z,SENS-007,Begumpet Flyover,68,17.31,Fog
2026-04-18T09:30:37Z,SENS-008,LB Nagar Crossroads,97,16.13,Cloudy
2026-04-18T09:43:07Z,SENS-006,Hitech City Signal,140,22.97,Clear
2026-04-18T09:44:52Z,SENS-010,Secunderabad Clock Tower,154,15.92,Cloudy
2026-04-18T09:44:57Z,SENS-007,Begumpet Flyover,198,12.96,Clear
2026-04-18T09:51:40Z,SENS-010,Secunderabad Clock Tower,161,15.98,Clear
2026-04-18T09:53:24Z,SENS-008,LB Nagar Crossroads,125,23.87,Heavy Rain
2026-04-18T09:54:35Z,SENS-007,Begumpet Flyover,165,25.87,Clear
2026-04-18T09:55:28Z,SENS-011,Mehdipatnam Bus Stand,72,30.61,Fog
2026-04-18T09:59:50Z,SENS-004,Madhapur IT Corridor,165,14.0,Clear
2026-04-18T10:00:17Z,SENS-011,Mehdipatnam Bus Stand,83,41.85,Clear
2026-04-18T10:03:05Z,SENS-012,PVNR Expressway Toll,87,9.89,Heavy Rain
2026-04-18T10:04:38Z,SENS-007,Begumpet Flyover,153,16.86,Cloudy
2026-04-18T10:06:47Z,SENS-004,Madhapur IT Corridor,111,39.21,Clear
2026-04-18T10:08:51Z,SENS-004,Madhapur IT Corridor,79,23.0,Cloudy
2026-04-18T10:20:43Z,SENS-006,Hitech City Signal,90,31.82,Clear
2026-04-18T10:21:33Z,SENS-003,Ameerpet Crossroads,73,10.08,Heavy Rain
2026-04-18T10:26:41Z,SENS-012,PVNR Expressway Toll,134,25.77,Light Rain
2026-04-18T10:27:41Z,SENS-010,Secunderabad Clock Tower,97,21.49,Fog
2026-04-18T10:30:14Z,SENS-008,LB Nagar Crossroads,90,34.33,Clear
2026-04-18T10:39:41Z,SENS-002,Gachibowli Junction,112,27.58,Clear
2026-04-18T10:39:43Z,SENS-011,Mehdipatnam Bus Stand,92,21.51,Fog
2026-04-18T10:49:00Z,SENS-003,Ameerpet Crossroads,177,16.31,Clear
2026-04-18T10:51:00Z,SENS-001,Jubilee Hills Checkpost,67,10.94,Fog
2026-04-18T10:55:13Z,SENS-005,Tank Bund Road,171,24.09,Clear
2026-04-18T11:02:57Z,SENS-001,Jubilee Hills Checkpost,73,33.22,Cloudy
2026-04-18T11:06:29Z,SENS-012,PVNR Expressway Toll,34,40.16,Cloudy
2026-04-18T11:07:27Z,SENS-006,Hitech City Signal,37,33.5,Clear
2026-04-18T11:09:05Z,SENS-001,Jubilee Hills Checkpost,56,39.02,Clear
2026-04-18T11:13:05Z,SENS-011,Mehdipatnam Bus Stand,70,16.7,Fog
2026-04-18T11:14:14Z,SENS-001,Jubilee Hills Checkpost,70,37.93,Clear
2026-04-18T11:17:09Z,SENS-012,PVNR Expressway Toll,39,18.14,Clear
2026-04-18T11:39:41Z,SENS-001,Jubilee Hills Checkpost,46,17.34,Heavy Rain
2026-04-18T11:50:23Z,SENS-004,Madhapur IT Corridor,78,46.45,Light Rain
2026-04-18T11:52:08Z,SENS-011,Mehdipatnam Bus Stand,44,55.88,Clear
2026-04-18T11:54:12Z,SENS-006,Hitech City Signal,34,40.13,Clear
2026-04-18T11:54:59Z,SENS-004,Madhapur IT Corridor,80,34.89,Cloudy
2026-04-18T12:03:44Z,SENS-008,LB Nagar Crossroads,50,33.25,Clear
2026-04-18T12:07:04Z,SENS-009,Kukatpally Housing Board,60,47.97,Clear
2026-04-18T12:09:26Z,SENS-004,Madhapur IT Corridor,52,15.76,Fog
2026-04-18T12:21:08Z,SENS-011,Mehdipatnam Bus Stand,50,31.95,Drizzle
2026-04-18T12:24:42Z,SENS-003,Ameerpet Crossroads,68,48.05,Clear
2026-04-18T12:26:12Z,SENS-005,Tank Bund Road,63,20.81,Cloudy
2026-04-18T12:30:56Z,SENS-002,Gachibowli Junction,48,45.34,Clear
2026-04-18T12:34:27Z,SENS-006,Hitech City Signal,79,27.48,Clear
2026-04-18T12:36:48Z,SENS-003,Ameerpet Crossroads,44,38.27,Cloudy
2026-04-18T12:37:13Z,SENS-004,Madhapur IT Corridor,34,21.62,Cloudy
2026-04-18T12:39:16Z,SENS-004,Madhapur IT Corridor,53,44.14,Cloudy
2026-04-18T12:43:34Z,SENS-008,LB Nagar Crossroads,77,18.38,Clear
2026-04-18T12:46:31Z,SENS-011,Mehdipatnam Bus Stand,27,15.53,Light Rain
2026-04-18T12:51:03Z,SENS-012,PVNR Expressway Toll,37,15.52,Light Rain
2026-04-18T12:53:03Z,SENS-005,Tank Bund Road,61,42.2,Clear
2026-04-18T12:55:07Z,SENS-005,Tank Bund Road,84,26.9,Clear
2026-04-18T12:56:14Z,SENS-002,Gachibowli Junction,76,17.11,Light Rain
2026-04-18T13:00:15Z,SENS-006,Hitech City Signal,56,27.83,Clear
2026-04-18T13:07:00Z,SENS-002,Gachibowli Junction,48,27.98,Heavy Rain
2026-04-18T13:11:45Z,SENS-008,LB Nagar Crossroads,33,49.05,Clear
2026-04-18T13:13:02Z,SENS-012,PVNR Expressway Toll,36,48.17,Cloudy
2026-04-18T13:23:39Z,SENS-003,Ameerpet Crossroads,48,27.58,Clear
2026-04-18T13:25:15Z,SENS-002,Gachibowli Junction,77,33.83,Light Rain
2026-04-18T13:26:06Z,SENS-009,Kukatpally Housing Board,62,37.83,Cloudy
2026-04-18T13:34:54Z,SENS-006,Hitech City Signal,64,19.02,Fog
2026-04-18T13:38:09Z,SENS-001,Jubilee Hills Checkpost,50,31.28,Clear
2026-04-18T13:38:43Z,SENS-005,Tank Bund Road,79,17.74,Clear
2026-04-18T13:40:20Z,SENS-008,LB Nagar Crossroads,84,38.75,Cloudy
2026-04-18T13:44:09Z,SENS-008,LB Nagar Crossroads,28,50.78,Light Rain
2026-04-18T13:49:13Z,SENS-003,Ameerpet Crossroads,28,28.92,Light Rain
2026-04-18T13:51:47Z,SENS-003,Ameerpet Crossroads,61,22.84,Cloudy
2026-04-18T13:56:01Z,SENS-009,Kukatpally Housing Board,68,27.66,Cloudy
2026-04-18T14:03:37Z,SENS-011,Mehdipatnam Bus Stand,42,35.44,Light Rain
2026-04-18T14:13:11Z,SENS-007,Begumpet Flyover,51,26.44,Fog
2026-04-18T14:17:06Z,SENS-006,Hitech City Signal,54,18.09,Clear
2026-04-18T14:17:18Z,SENS-003,Ameerpet Crossroads,56,41.5,Clear
2026-04-18T14:20:43Z,SENS-001,Jubilee Hills Checkpost,36,62.68,Clear
2026-04-18T14:22:48Z,SENS-012,PVNR Expressway Toll,73,15.48,Clear
2026-04-18T14:28:09Z,SENS-002,Gachibowli Junction,68,39.81,Cloudy
2026-04-18T14:32:56Z,SENS-006,Hitech City Signal,73,20.99,Clear
2026-04-18T14:33:28Z,SENS-010,Secunderabad Clock Tower,87,27.93,Clear
2026-04-18T14:35:33Z,SENS-004,Madhapur IT Corridor,30,17.35,Drizzle
2026-04-18T14:37:55Z,SENS-005,Tank Bund Road,65,51.86,Clear
2026-04-18T14:39:34Z,SENS-001,Jubilee Hills Checkpost,57,41.21,Cloudy
2026-04-18T14:54:10Z,SENS-007,Begumpet Flyover,73,32.45,Cloudy
2026-04-18T14:58:31Z,SENS-009,Kukatpally Housing Board,46,43.81,Light Rain
2026-04-18T15:08:20Z,SENS-008,LB Nagar Crossroads,77,47.63,Clear
2026-04-18T15:18:23Z,SENS-001,Jubilee Hills Checkpost,34,48.27,Cloudy
2026-04-18T15:30:50Z,SENS-001,Jubilee Hills Checkpost,51,32.12,Clear
2026-04-18T15:31:25Z,SENS-006,Hitech City Signal,84,27.08,Clear
2026-04-18T15:33:49Z,SENS-008,LB Nagar Crossroads,67,11.84,Fog
2026-04-18T15:38:08Z,SENS-001,Jubilee Hills Checkpost,40,61.6,Cloudy
2026-04-18T15:49:40Z,SENS-001,Jubilee Hills Checkpost,42,46.46,Heavy Rain
2026-04-18T15:54:03Z,SENS-011,Mehdipatnam Bus Stand,64,17.56,Cloudy
2026-04-18T16:05:30Z,SENS-007,Begumpet Flyover,31,32.3,Clear
2026-04-18T16:15:28Z,SENS-003,Ameerpet Crossroads,39,18.88,Clear
2026-04-18T16:17:27Z,SENS-003,Ameerpet Crossroads,62,59.09,Clear
2026-04-18T16:21:43Z,SENS-009,Kukatpally Housing Board,60,30.49,Fog
2026-04-18T16:29:23Z,SENS-001,Jubilee Hills Checkpost,46,34.65,Clear
2026-04-18T16:29:27Z,SENS-001,Jubilee Hills Checkpost,58,34.9,Drizzle
2026-04-18T16:29:56Z,SENS-001,Jubilee Hills Checkpost,36,25.4,Light Rain
2026-04-18T16:40:57Z,SENS-004,Madhapur IT Corridor,53,41.95,Cloudy
2026-04-18T16:41:11Z,SENS-006,Hitech City Signal,70,20.25,Clear
2026-04-18T16:43:37Z,SENS-006,Hitech City Signal,86,22.7,Clear
2026-04-18T16:43:52Z,SENS-012,PVNR Expressway Toll,32,45.75,Clear
